name,avg_rating,num_of_reviews,latitude,longitude,zip_code,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch,Monday_open,Tuesday_open,Wednesday_open,Thursday_open,Friday_open,Saturday_open,Sunday_open,Monday_close,Tuesday_close,Wednesday_close,Thursday_close,Friday_close,Saturday_close,Sunday_close
Crown Heights Pizza,4.8,65,40.6717258,-73.9579098,11238,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,4.1,78,40.6488768,-74.3446376,07090,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfredos Pizzeria,4.3,58,40.754418799999996,-73.5880662,11590,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangia Italian Eatery & Pizza,4.0,34,40.789951699999996,-74.3930374,07932,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brick Oven Inn,4.6,125,43.8862829,-75.4318753,13305,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzeria Lucero's Corp,4.0,58,40.7289354,-73.44904629999999,11735,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vittorio's Pizza Bistro,3.6,53,40.878854,-74.08362699999999,07644,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogers' Hometown Pizzeria,3.9,56,43.8091516,-76.0246619,13605,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomato & Co.,3.4,48,41.031914,-73.7609243,10601,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaetano's Bakery & Catering,4.1,45,43.2048396,-77.66574539999999,14615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,3.9,14,42.77231,-73.82451999999999,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broadway Pizza,4.0,24,40.620669,-74.025359,11209,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.6,56,40.2515485,-74.7332507,08648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Cheers Pizza,4.3,28,40.7455211,-73.9067144,11377,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grindstone,4.7,87,39.6833063,-74.99146069999999,08094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal's,4.5,78,41.7737476,-74.94166899999999,12748,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gar's Pizzeria,3.5,27,40.818090999999995,-73.916665,10455,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed's,4.8,33,41.1866188,-74.0333862,10970,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonys pizza cafe,4.9,18,40.6164932,-74.2912643,07065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,2.6,18,42.737919999999995,-73.73218,12110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buona Fortuna Pizza Inc,4.2,98,40.768831,-73.112995,11716,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,4.0,18,41.774876,-74.29825,12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calabria Mia,4.0,58,40.568762199999995,-74.6143475,08876,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontillo's Pizzeria Hudson Ridge,4.3,107,43.1976685,-77.59981839999999,14621,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy's Pizza,4.7,78,40.9575181,-73.73824909999999,10543,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Star Pizza II,4.1,78,40.083505599999995,-74.4815926,08533,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Edesia Pizza and Grill,4.1,108,40.599902,-74.002798,11214,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taste of Bisoux,2.8,28,40.769169999999995,-73.861938,11371,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manasquan Pizza,3.7,28,40.1223077,-74.04957689999999,08736,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony's Corner Grille & Restaurant,4.7,18,39.4209921,-74.8415243,08317,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palito’s Deli Grill And Pizza,4.4,25,40.852191999999995,-74.442041,07054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Franco's Apollo Pizza,3.7,86,39.765390599999996,-75.08658489999999,08080,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,3.2,35,43.101833,-76.146306,13211,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raina's Family Restaurant and Gourmet Pizza,4.1,58,41.3195246,-74.17633889999999,10950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariella's Restaurant & Bar,4.3,88,41.196247799999995,-73.96615419999999,10927,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Until Tomorrow,4.7,35,40.6937798,-73.9645977,11205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Mae's,4.1,68,42.643032999999996,-73.6084819,12196,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gina's Pizza,3.8,38,40.7410572,-73.9033031,11377,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Bella,4.4,28,40.742926399999995,-73.8832381,11373,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradise Pizza,3.9,78,43.1712531,-77.710926,14606,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ace's Pizza,5.0,64,40.7150648,-73.9583744,11211,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santini's Pizza Palace,3.8,88,40.486416,-74.482933,08873,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santino's Pizza Etc,4.3,124,40.194143,-74.02553,07753,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Fried Chicken & Pizza,3.7,88,40.6753201,-73.8657611,11208,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coliseum Pizza Roma,3.2,158,43.2044832,-77.4868025,14580,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucca,4.5,98,40.8477278,-73.83170559999999,10461,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pronto Pizza,4.3,37,40.8789738,-74.1519021,07011,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacco's Pizzeria,4.0,24,40.3100726,-74.00449139999999,07740,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Famous Emilio's Pizza,4.2,18,40.853799099999996,-73.8431179,10461,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brother's Pizza,4.0,93,40.867314,-73.896334,10468,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal's Pizza,4.2,132,40.451231799999995,-74.5032971,08902,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert's Pizza,4.2,138,40.8322304,-73.08913609999999,11779,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Shack of Kismet,4.2,18,40.637441599999995,-73.2055974,11706,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike's Pizzeria & Italian Restaurant,4.1,88,40.6633639,-74.12163319999999,07002,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,3.9,28,41.572308,-73.83422999999999,12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Vita's Pizza II,4.2,58,39.9795897,-74.77382659999999,08048,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa Louie's Pizzeria,4.2,48,41.784669199999996,-74.7248132,12754,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Italian Kitchen,3.6,58,40.7746195,-73.87219739999999,11371,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut Express,3.9,21,43.142821999999995,-77.71358099999999,14624,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outta Hand Pizza,4.7,98,40.648629,-74.34646599999999,07090,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotta Azzurra,3.2,45,42.099457199999996,-75.9200895,13905,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Gaga,4.1,47,40.7441545,-73.9952486,10011,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papi's Pizza,3.8,66,39.953836599999995,-74.5488228,08015,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brenda's Pizzeria,3.9,138,44.152591099999995,-75.7095995,13673,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primos Pizzeria,3.6,48,40.467436299999996,-74.3131045,08859,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Brooklyn Pizza,4.6,15,40.7271042,-73.98536299999999,10009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank's Pizza,4.1,123,40.818709299999995,-73.8173486,10465,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lil' Dudes Pizzeria,4.0,48,40.862033499999995,-73.8912488,10458,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinquino's Pizza,4.6,88,42.9918755,-78.1797332,14020,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tru North Pizza,5.0,38,44.6651946,-75.3579261,13669,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnspizzaandgrill,4.3,68,40.2966761,-73.9872958,07740,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Shore Pizzeria,4.1,126,40.623037599999996,-73.74332559999999,11096,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikey's Famous Pizza & Chicken,4.4,48,40.6053998,-73.7552283,11691,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sicily Pizzeria & Trattoria,3.9,48,40.868207,-74.1012157,07026,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferretti's,4.0,58,42.904592,-73.77930599999999,12065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbrussese's Pizza & Ristorante,4.2,58,38.981891999999995,-74.8222504,08260,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Pizzeria,4.1,25,40.898471699999995,-73.8487624,10466,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pizzeria &Deli,4.0,118,43.1242689,-75.2970113,13492,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M & J Pizza,4.0,38,40.611934999999995,-74.1586315,10314,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitri's Pizzeria,4.6,73,43.03705,-76.4376442,13060,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal's Pizzeria,4.4,48,40.915893499999996,-73.8907646,10705,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Pizza,3.6,13,40.3519882,-74.30952959999999,07726,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mijos Pizza,4.4,98,40.606246,-74.32266299999999,07067,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pepe Joe's Brick Oven Pizza,4.2,144,40.8208287,-73.9173589,10451,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,4.3,17,41.428157999999996,-74.16554,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's Pizza & Deli,4.1,38,40.735344999999995,-73.93562949999999,11101,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bensi,4.2,78,40.9625044,-74.2426192,07470,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Italian Kitchen,3.5,27,42.955376,-76.9185519,13165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacini's Pizzeria,4.1,45,40.34621,-74.064499,07701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea Pizza 23,3.1,28,40.745051,-73.998283,10011,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99 cent supreme pizza,3.9,28,40.692140099999996,-73.9871562,11201,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Napoli II,4.1,35,40.896784,-73.86731999999999,10470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny D's Pizza,4.2,74,40.8663836,-73.3646718,11740,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mi Olivia Restaurant,4.3,147,40.7119186,-73.60923009999999,11550,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dany's Pizza Restaurant,4.5,153,40.6906701,-73.86970269999999,11208,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paradiso Pizza Parlour,4.7,97,41.587422499999995,-73.9821681,12542,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pavese's,4.0,26,41.718768,-73.964529,12528,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teddy's Restaurant & Bar,4.7,28,40.6887742,-73.69174269999999,11003,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Pizzeria,4.8,48,40.9188729,-74.1711857,07505,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death By Pizza,4.6,47,40.7410115,-74.0048657,10011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empire Pizza & Fried Chicken,3.9,25,40.708419899999996,-73.7092875,11003,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregorio's Pizzeria,4.4,88,40.6661666,-73.4628622,11758,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nardi's,4.4,224,41.7352778,-74.6741667,12747,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.5,212,40.8695883,-73.00328669999999,11727,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheska's,4.5,37,40.7266748,-73.9920619,10012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Central of Brooklyn,3.4,68,40.63115,-73.97691,11218,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlo's Pizzas,4.1,108,39.4785981,-75.0235337,08360,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Napoli Pizza,3.7,50,40.075156,-74.10964899999999,08724,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Scotto's Pizza Restaurant,4.4,28,40.3990698,-74.2371935,07747,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mimi's Pizza,4.9,24,40.778619899999995,-73.9529045,10028,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famosa Pizza,4.6,64,40.8553074,-73.8866334,10458,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sip Pizza,4.3,88,40.730612699999995,-74.0618963,07306,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut Express,3.3,24,40.735661199999996,-73.87454629999999,11373,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todaro Pizza,3.6,18,40.4182001,-74.18141159999999,07730,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Amboy Pizza,4.1,28,40.4782189,-74.2828059,08879,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Pizza,4.2,78,40.6313971,-74.00781789999999,11219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRUST NYC,4.4,78,40.7420909,-73.9261595,11104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Rinconcito Latino,4.2,16,40.519158499999996,-74.3772994,08817,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT's Pizzeria,4.5,58,39.941236599999996,-74.2137714,08757,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Difrego's Hide Out Charcoal Grill Kitchen & Pizza,3.7,58,40.5542752,-74.5248402,08880,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mimi's Pizzeria,4.4,57,40.6605807,-74.2764413,07204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enzo Pizzeria & Restaurant,4.5,128,40.823763299999996,-74.2193423,07042,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felico's Pizzeria Inc,4.6,118,40.7154701,-73.4199993,11735,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veneto's Pizza & Pasta,3.9,105,42.8633537,-73.7731213,12065,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fratelli Brick Oven Pizza,3.4,26,40.766982399999996,-73.9568352,10021,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Dente Pizzeria,4.6,86,40.983340299999995,-73.6852152,10580,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson & Packard,4.8,55,41.701553,-73.9260626,12601,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.0,38,40.7303581,-73.98298,10009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldo's Pizzeria & Restaurant,4.0,97,40.941342,-73.83757,10708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piu Bella Pizza,4.7,77,40.770634699999995,-73.8902095,11370,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,3.2,15,43.0288866,-76.01495369999999,13066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,4.0,26,41.825848,-73.77042999999999,12514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino's,4.4,43,40.6262299,-74.1355571,10302,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccolino,4.3,38,40.6844878,-73.9916918,11201,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neptune Pizza,4.1,65,40.214525099999996,-74.030127,07753,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Main Street Pizzeria,4.5,88,42.5903156,-76.3680339,13073,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Ranch Deli & Nightlife,4.5,54,40.7979033,-73.96791879999999,10025,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pizza,4.3,50,39.9033823,-75.03957199999999,08033,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricca Brothers Brick Oven Pizzeria,4.5,138,39.6395913,-74.8103599,08037,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco's Market,4.5,38,39.4970469,-75.2156576,08302,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pizza,3.2,58,40.8672003,-73.8960177,10468,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicky's II Pizza & Deli,4.7,146,41.1497649,-73.939092,10920,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie's Best Pizza,4.2,36,40.941167,-74.16198,07506,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nickolas Pizza Restaurant,4.5,163,40.0982278,-74.1385782,08724,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonetti's Pizza & Restaurant,4.2,87,40.357284799999995,-74.3559523,08857,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Phil of Fishkill,3.8,73,41.544885199999996,-73.87498959999999,12524,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neptune Pizza,4.4,117,40.5818362,-73.9597616,11235,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.9,54,40.4845307,-74.4809085,08873,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eds Dugout,4.2,34,43.010574899999995,-74.03067779999999,12074,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avalon Pizzeria & Restaurant,4.1,78,39.094082799999995,-74.7174501,08202,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Bellezza Pizza,4.3,44,40.7157029,-74.00525569999999,10007,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randazzos pizza of manhasset,4.4,68,40.8000414,-73.7010646,11030,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario's Famous Pizza,3.7,98,40.5103083,-74.26777109999999,08861,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Zeppoli,4.1,38,39.8311626,-75.0974094,08096,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massa's Coal Fired Pizzeria & Bar,4.2,138,40.74959,-73.93961689999999,11101,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pepperoni's,4.1,205,40.9911118,-72.17146269999999,11937,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Original Luigi's Famous Pizza,3.8,38,40.392117999999996,-74.221801,07747,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Famiglia Pizzeria,4.7,148,43.2541691,-77.69992289999999,14612,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPizzaNY,3.9,18,40.8087472,-73.9228566,10454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanford Country Market,4.5,28,42.5534047,-79.1414257,14136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Rustico,4.6,73,40.7936461,-73.8180343,11357,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,3.9,138,44.036148,-75.84456999999999,13637,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidiCi The Neapolitan Pizza Company,4.4,108,40.715434599999995,-73.9587647,11211,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontillo's,4.1,75,43.2037999,-77.475931,14580,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spinelli's,4.5,38,40.8675619,-73.35094,11740,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savona's Pizza,4.1,128,41.9616994,-73.9925985,12401,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victorio's Restaurant,3.9,77,40.797813,-74.181939,07003,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicky's Pizzeria & Restaurant,4.5,178,40.933030599999995,-73.7596571,10538,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercato Roman Pizza,4.8,36,41.016625399999995,-73.9432839,10983,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanky's Pizzeria,3.5,24,40.8408333,-73.9875,07650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pie-Zano Pizza,3.8,28,40.860679499999996,-73.9277144,10040,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lillo's Pizza,4.6,68,41.5606096,-74.1895227,12586,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Piazza Wine and Martini Bar,4.6,18,41.255967,-74.359062,10990,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonkers Pizza,4.1,13,40.9656419,-73.8570221,10710,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Pizza,4.4,156,39.8226903,-75.18169259999999,08066,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamma Caterina,4.2,115,40.827194999999996,-74.5829593,07869,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewart's Shops,3.4,28,42.73926,-73.67947,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,33,43.1596204,-77.5666445,14609,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda's Pizza,3.9,138,40.845099999999995,-73.890107,10457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie D's,4.6,104,40.677729,-73.7094101,11580,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozzarella Cucina Italiana & Pizzeria,4.0,64,40.490285199999995,-74.4545357,08901,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
