name,street_address,zip_code,avg_rating,num_of_reviews,price,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close,Sunday_open,Sunday_close,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch
Vincenzo's Pizza,3 Netcong Rd,07828,4.4,134.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I Love Pizza,3060 Merrick Rd,11793,4.5,88.0,2.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,21.0,12.0,21.0,12.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fred's Pendleton Pizza Inc,6505 Campbell Blvd,14094,4.3,198.0,1.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mamma Gina's Pizzeria of Valley Stream,104 E Merrick Rd,11580,4.1,184.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Pizza Palace,1169 Sussex Turnpike,07869,4.5,128.0,1.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dario's Famous Pizza,1560 NY-332,14425,4.1,128.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
B'Ville Pizzeria,24 E Genesee St,13027,4.2,38.0,1.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Main Street Pizza Company,206 E Main St,14020,4.5,1348.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gallito's Pizzeria and Bakery,112 Market St,07055,4.1,55.0,1.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Domino's Pizza,931 Main St,07005,3.5,88.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pats Select Pizza | Grill,2700 US-130,08077,4.3,328.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Coliseum Pizzeria,435 Cedar Ln,07666,4.4,95.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,12.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Andiamo's Pizzeria,600 Portion Rd,11779,4.3,137.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Gino's of Kings Park,52 Indian Head Rd,11754,4.3,238.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
PizzaRev,1088 The Arches Cir,11729,4.3,608.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Little Caesars Pizza,1431 Fulton St,11216,3.7,48.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,11.0,0.0,11.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Matt's Pizza,25 Gibbs Rd # 9,11727,4.3,224.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,12.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Joe's Pizza & Pasta,5607 Marathon Pkwy,11362,3.8,68.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pietrasanta,683 9th Ave,10036,4.1,48.0,2.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
La Sorrentina,245 Adams St,07105,4.1,78.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Joe's Little Italy Pizza,710 E 187th St,10458,4.4,68.0,1.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Roma's Pizza & Pasta,70 Beekman Ave,10591,4.0,38.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Trattoria Procaccini,354 Nassau St,08540,4.3,148.0,2.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,21.0,16.0,21.0,16.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Froggys Pizza & Pasta,Froggy's Pizza 253b Rt 100,10589,4.2,58.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Arturo's Pizza & Pasta,5189 Broadway,10463,3.7,168.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Salvatore's Old Fashioned Pizzeria,243 E Main St,14414,3.9,178.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Uno Pizzeria & Grill,842 Main St,12603,3.3,107.0,2.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,12.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Angelo's Pizza,627 N Broad St,08096,4.5,217.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Papa John's Pizza,109-28 Merrick Blvd,11433,3.3,148.0,1.0,11.0,3.0,11.0,3.0,11.0,3.0,11.0,3.0,11.0,3.0,11.0,3.0,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Marco Polo Pizzeria,3311 Veterans Memorial Hwy D,11779,4.1,168.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Danny's Tomato Pie,1410 Parkway Ave,08628,4.3,108.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
New Lane Pizzeria,7519 Jamaica Ave,11421,3.7,96.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Randazzo's Bistro,288 Egg Harbor Rd,08080,4.1,115.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
La Bella Mariella,60-61 Fresh Pond Rd,11378,4.5,143.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,12.0,11.0,12.0,12.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tony's Restaurant & Pizzeria,104 Main St,07424,4.4,37.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Piccolo Pizza,2452 NY-207,10916,4.2,68.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lennys Pizza Time,199 Merritts Rd,11735,4.3,48.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,12.0,23.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gino's Pizzeria & Fried Chicken,123 4th St,12180,4.0,158.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,1.0,11.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Algieri's Pizza,502 Union Ave,07109,4.6,154.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Matty's Pizzeria,288 Young St,14172,4.3,143.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,14.0,22.0,15.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Valentino's Pizzeria & Restaurant,7 N Beverwyck Rd,07034,4.3,105.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Express,1195 Sunrise Hwy,11726,4.2,156.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Papa John's Pizza,147 20 Rockaway Blvd,11436,2.8,234.0,1.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
N/a,107-08 Rockaway Blvd,11417,4.1,75.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Daisy's Pizza,980 Longwood Ave,10459,4.2,68.0,1.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
La Pequena Taste of Italy Pizzeria & Restaurant,3772 90th St,11372,3.8,105.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jet's Pizza,120 9th Ave,10011,4.1,71.0,1.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Cucina,625 Old Country Rd,11590,4.4,104.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Railroad Deli,32 Tuckahoe Rd,08317,4.4,34.0,1.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,8.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Papa John's Pizza,2-10 Jerusalem Ave Ste 10,11801,3.4,178.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,2.0,11.0,2.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
Original Presto's,6001 Park Ave,07093,3.8,218.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDUBS PIZZA WINGS N' THINGS,404 Central Ave,14048,3.5,85.0,2.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,11.0,2.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Pizza Chef,390 E Washington Ave,07882,4.4,55.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Papa John's Pizza,1180 North Blackhorse Pike,08094,4.0,108.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Marvin Mozzeroni's Pizza & Pasta Restaurant,129 Main St,14502,4.1,147.0,1.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,23.0,10.0,23.0,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Romanelli's Pizza & Italian Eatery,42 Lincoln Pl,07940,4.2,159.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Zone,53 S Main St,07644,3.2,123.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,1.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Andi's Pizza & Grill,25 S Main St,08050,4.4,68.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Za Late Night Pizzeria,3601 Merrick Rd,11783,3.7,128.0,2.0,16.0,3.0,16.0,3.0,16.0,3.0,16.0,4.0,16.0,4.0,16.0,4.0,16.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Domino's Pizza,2200A Bayshore Rd,08251,4.6,194.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Aita Pizzeria,373 Waverly Ave,11238,4.6,38.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Side By Side Pizza,769 Astor Ave,10467,4.2,108.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Super Pizza,1857 Bellmore Ave,11710,4.3,88.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Milano Pizza & Cafe,725 Corkery Ln,08094,4.0,196.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Santini's II Pizzeria,660 Woodbury Glassboro Rd,08080,4.6,205.0,1.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Familia Pizza,8007 NY-31,13030,4.0,108.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Villa Pizzare,406 S Service Rd,11772,3.7,98.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Antonio's Liverpool Pizzeria,7608 Oswego Rd,13090,4.4,218.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Pie Pie Pizza,924 Columbus Ave,10025,4.4,107.0,1.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Harrisons Pizza,248 Halstead Ave,10528,4.4,88.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Wading River Pizza,6324 NY-25A,11792,4.0,156.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mark's Pizza,293 N Main St,10977,4.0,128.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,12.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Pizza Hut,2 Mang Dr,13838,3.6,234.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Joey Pepperoni's Pizza (6th Avenue),1032 6th Ave,10018,3.5,24.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Amici's Pizzeria,28 W Pleasant Ave,07607,4.7,78.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rivoli Pizzeria,2193 Morris Ave,07083,4.6,108.0,1.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zachary's Original,1785 Military Turnpike,12901,4.0,127.0,2.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Lino's Italian Grill Carmen's Pizza,1000 Roosevelt Ave,07008,3.9,197.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Little Caesars Pizza,3009 Union Rd,14127,4.1,248.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rey's Pizzeria,9513 Northern Blvd,11372,4.1,34.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Mild Wally's Delivery Restaurant,189A Quail St,12203,4.0,94.0,1.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,21.0,11.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Little Gio's Pizza,26 1st Avenue,10009,4.5,66.0,1.0,13.0,23.0,12.0,23.0,12.0,23.0,12.0,0.0,12.0,3.0,12.0,3.0,13.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Plaza Pizzeria On Main,260 Main St,14150,4.5,98.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Angelo's II Pizzeria & Ristorante,271 Masonville Centerton Rd,08054,4.5,177.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tre Colore Pizzeria,1207 NJ-35,07748,4.2,96.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jalapeno's Pizza,112 S New Broadway,08030,4.1,98.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mangia,7517 Amboy Rd,10307,4.4,118.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Restaurant Piccolo's Pizzeria,8774 Bay Pkwy,11214,4.0,78.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,10.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Joe & Vinny's - Sidney,59 Main St,13838,4.1,198.0,1.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,22.0,10.0,22.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Hut,1851 State St,13601,4.2,88.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Michelangelo-Center Moriches,794 Main St,11934,3.5,121.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BK Pizza,1491 Broadway,11221,4.8,488.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,11.0,0.0,11.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Little Caesars Pizza,1491 Broadway,11221,4.0,138.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,11.0,0.0,11.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Kennedy Fried Chicken and Pizza,357 Nostrand Ave.,11216,3.6,46.0,1.0,11.0,4.0,11.0,4.0,11.0,4.0,11.0,4.0,11.0,4.0,11.0,4.0,11.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
Gabrielle's Pizza & Sub,599 Belvidere Rd,08865,4.2,78.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,14.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Joe Joe's Pizzeria,739 Henderson Ave,10310,4.2,98.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Goodfellas Pizzeria & Restaurant,47 Vassar Rd,12603,4.2,128.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Peppino's Pizza,80 US-6 #507,10505,4.1,144.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,155 Levittown Pkwy,11801,3.4,224.0,1.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,3.0,11.0,3.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Skillman's Famous Pizza Shop,4606 Skillman Ave,11104,3.9,96.0,1.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Guys,470 Aurora St,14086,4.2,108.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Summit Pizza & Italian Restaurant,1013 Summit Ave,07087,3.8,98.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mary's Deli,100 W Main St,14063,4.1,68.0,2.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
Via Roma Pizza Bar,445 Court St,11231,4.3,158.0,1.0,10.0,22.0,12.0,22.0,10.0,22.0,10.0,0.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rocky's. Pizzeria & Restaurant,420 Franklin Ave,07110,4.3,108.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,12.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Pizza Hut,710 N Black Horse Pike,08059,3.3,225.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,0.0,11.0,0.0,11.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Pino Pizza,2025 Bath Ave,11214,4.1,137.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Salvatore's Old Fashioned Pizzeria,205 S Main St,14513,4.0,196.0,2.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,21.0,11.0,21.0,12.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
New Millennium,394 W 145th St,10031,4.6,34.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
d'Berto Pizzeria,995 US-6,10541,4.4,95.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Di Lisi Ristorante & Pizzeria,34 Cornwell Dr,08302,3.7,98.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,290 S Lenola Rd,08052,3.5,248.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,3.0,10.0,3.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Ciro Pizza,140 Lake Ave,07067,4.7,178.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Taste of Italy,40-05 Junction Blvd,11368,3.9,98.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
